"Mod name","Registry name","Hardness","Resistance"
"Unknown","ecologics:seashell",0.50,0.50
"Unknown","ecologics:seashell_block",1.50,6.00
"Unknown","ecologics:seashell_tile_slab",1.50,6.00
"Unknown","ecologics:seashell_tile_stairs",1.50,6.00
"Unknown","ecologics:seashell_tile_wall",1.50,6.00
"Unknown","ecologics:seashell_tiles",1.50,6.00
"Unknown","ecologics:snow_brick_slab",0.50,0.50
"Unknown","ecologics:snow_brick_stairs",0.50,0.50
"Unknown","ecologics:snow_brick_wall",0.50,0.50
"Unknown","ecologics:snow_bricks",0.50,0.50
"Unknown","ecologics:stripped_azalea_log",2.00,2.00
"Unknown","ecologics:stripped_azalea_wood",2.00,2.00
"Unknown","ecologics:stripped_coconut_log",2.00,2.00
"Unknown","ecologics:stripped_coconut_wood",2.00,2.00
"Unknown","ecologics:stripped_walnut_log",2.00,2.00
"Unknown","ecologics:stripped_walnut_wood",2.00,2.00
"Unknown","ecologics:surface_moss",0.20,0.20
"Unknown","ecologics:thin_ice",0.50,0.50
"Unknown","ecologics:walnut_button",0.50,0.50
"Unknown","ecologics:walnut_door",3.00,3.00
"Unknown","ecologics:walnut_fence",2.00,3.00
"Unknown","ecologics:walnut_fence_gate",2.00,3.00
"Unknown","ecologics:walnut_hanging_sign",1.00,1.00
"Unknown","ecologics:walnut_leaves",0.20,0.20
"Unknown","ecologics:walnut_log",2.00,2.00
"Unknown","ecologics:walnut_planks",2.00,3.00
"Unknown","ecologics:walnut_pressure_plate",0.50,0.50
"Unknown","ecologics:walnut_sapling",0.00,0.00
"Unknown","ecologics:walnut_sign",1.00,1.00
"Unknown","ecologics:walnut_slab",2.00,3.00
"Unknown","ecologics:walnut_stairs",2.00,3.00
"Unknown","ecologics:walnut_trapdoor",3.00,3.00
"Unknown","ecologics:walnut_wall_hanging_sign",1.00,1.00
"Unknown","ecologics:walnut_wall_sign",1.00,1.00
"Unknown","ecologics:walnut_wood",2.00,2.00
"Unknown","endermanoverhaul:tiny_skull",0.00,0.00
"Unknown","exposure:flash",-1.00,3600000.75
"Unknown","exposure:lightroom",2.50,2.50
"Unknown","galosphere:allurite_block",1.50,1.50
"Unknown","galosphere:allurite_brick_slab",1.50,1.50
"Unknown","galosphere:allurite_brick_stairs",1.50,1.50
"Unknown","galosphere:allurite_bricks",1.50,1.50
"Unknown","galosphere:allurite_cluster",1.50,1.50
"Unknown","galosphere:allurite_lamp",0.30,0.30
"Unknown","galosphere:allurite_slab",1.50,1.50
"Unknown","galosphere:allurite_stairs",1.50,1.50
"Unknown","galosphere:amethyst_brick_slab",1.50,1.50
"Unknown","galosphere:amethyst_brick_stairs",1.50,1.50
"Unknown","galosphere:amethyst_bricks",1.50,1.50
"Unknown","galosphere:amethyst_lamp",0.30,0.30
"Unknown","galosphere:amethyst_slab",1.50,1.50
"Unknown","galosphere:amethyst_stairs",1.50,1.50
"Unknown","galosphere:bowl_lichen",0.00,0.00
"Unknown","galosphere:chandelier",3.50,3.50
"Unknown","galosphere:charged_lumiere_block",1.50,1.50
"Unknown","galosphere:chiseled_allurite",1.50,1.50
"Unknown","galosphere:chiseled_amethyst",1.50,1.50
"Unknown","galosphere:chiseled_lumiere",1.50,1.50
"Unknown","galosphere:chiseled_pastel_pink_salt",0.75,0.75
"Unknown","galosphere:chiseled_pink_salt",0.75,0.75
"Unknown","galosphere:chiseled_rose_pink_salt",0.75,0.75
"Unknown","galosphere:combustion_table",2.50,2.50
"Unknown","galosphere:cured_membrane_block",0.00,0.00
"Unknown","galosphere:deepslate_silver_ore",4.50,3.00
"Unknown","galosphere:gilded_beads",0.00,0.00
"Unknown","galosphere:glinted_allurite_cluster",1.50,1.50
"Unknown","galosphere:glinted_amethyst_cluster",1.50,1.50
"Unknown","galosphere:glinted_lumiere_cluster",1.50,1.50
"Unknown","galosphere:glow_berries_silver_lattice",3.00,6.00
"Unknown","galosphere:glow_ink_clumps",0.20,0.20
"Unknown","galosphere:lichen_cordyceps",0.00,0.00
"Unknown","galosphere:lichen_cordyceps_plant",0.00,0.00
"Unknown","galosphere:lichen_moss",0.10,0.10
"Unknown","galosphere:lichen_roots",0.00,0.00
"Unknown","galosphere:lichen_shelf",0.00,0.00
"Unknown","galosphere:lumiere_block",1.50,1.50
"Unknown","galosphere:lumiere_brick_slab",1.50,1.50
"Unknown","galosphere:lumiere_brick_stairs",1.50,1.50
"Unknown","galosphere:lumiere_bricks",1.50,1.50
"Unknown","galosphere:lumiere_cluster",1.50,1.50
"Unknown","galosphere:lumiere_composter",0.60,0.60
"Unknown","galosphere:lumiere_lamp",0.30,0.30
"Unknown","galosphere:lumiere_slab",1.50,1.50
"Unknown","galosphere:lumiere_stairs",1.50,1.50
"Unknown","galosphere:monstrometer",3.00,6.00
"Unknown","galosphere:pastel_pink_salt",0.75,0.75
"Unknown","galosphere:pastel_pink_salt_brick_slab",0.75,0.75
"Unknown","galosphere:pastel_pink_salt_brick_stairs",0.75,0.75
"Unknown","galosphere:pastel_pink_salt_brick_wall",0.75,0.75
"Unknown","galosphere:pastel_pink_salt_bricks",0.75,0.75
"Unknown","galosphere:pastel_pink_salt_slab",0.75,0.75
"Unknown","galosphere:pastel_pink_salt_stairs",0.75,0.75
"Unknown","galosphere:pastel_pink_salt_wall",0.75,0.75
"Unknown","galosphere:pink_salt",0.75,0.75
"Unknown","galosphere:pink_salt_brick_slab",0.75,0.75
"Unknown","galosphere:pink_salt_brick_stairs",0.75,0.75
"Unknown","galosphere:pink_salt_brick_wall",0.75,0.75
"Unknown","galosphere:pink_salt_bricks",0.75,0.75
"Unknown","galosphere:pink_salt_chamber",3.00,6.00
"Unknown","galosphere:pink_salt_cluster",1.00,1.00
"Unknown","galosphere:pink_salt_lamp",3.50,3.50
"Unknown","galosphere:pink_salt_slab",0.75,0.75
"Unknown","galosphere:pink_salt_stairs",0.75,0.75
"Unknown","galosphere:pink_salt_straw",0.75,0.75
"Unknown","galosphere:pink_salt_wall",0.75,0.75
"Unknown","galosphere:polished_pastel_pink_salt",0.75,0.75
"Unknown","galosphere:polished_pastel_pink_salt_slab",0.75,0.75
"Unknown","galosphere:polished_pastel_pink_salt_stairs",0.75,0.75
"Unknown","galosphere:polished_pastel_pink_salt_wall",0.75,0.75
"Unknown","galosphere:polished_pink_salt",0.75,0.75
"Unknown","galosphere:polished_pink_salt_slab",0.75,0.75
"Unknown","galosphere:polished_pink_salt_stairs",0.75,0.75
"Unknown","galosphere:polished_pink_salt_wall",0.75,0.75
"Unknown","galosphere:polished_rose_pink_salt",0.75,0.75
"Unknown","galosphere:polished_rose_pink_salt_slab",0.75,0.75
"Unknown","galosphere:polished_rose_pink_salt_stairs",0.75,0.75
"Unknown","galosphere:polished_rose_pink_salt_wall",0.75,0.75
"Unknown","galosphere:potted_bowl_lichen",0.00,0.00
"Unknown","galosphere:potted_lichen_roots",0.00,0.00
"Unknown","galosphere:raw_silver_block",5.00,6.00
"Unknown","galosphere:rose_pink_salt",0.75,0.75
"Unknown","galosphere:rose_pink_salt_brick_slab",0.75,0.75
"Unknown","galosphere:rose_pink_salt_brick_stairs",0.75,0.75
"Unknown","galosphere:rose_pink_salt_brick_wall",0.75,0.75
"Unknown","galosphere:rose_pink_salt_bricks",0.75,0.75
"Unknown","galosphere:rose_pink_salt_slab",0.75,0.75
"Unknown","galosphere:rose_pink_salt_stairs",0.75,0.75
"Unknown","galosphere:rose_pink_salt_wall",0.75,0.75
"Unknown","galosphere:saline_composter",0.60,0.60
"Unknown","galosphere:shadow_frame",0.00,0.00
"Unknown","galosphere:silver_balance",3.00,6.00
"Unknown","galosphere:silver_block",3.00,6.00
"Unknown","galosphere:silver_lattice",3.00,6.00
"Unknown","galosphere:silver_ore",3.00,3.00
"Unknown","galosphere:silver_panel",3.00,6.00
"Unknown","galosphere:silver_panel_slab",3.00,6.00
"Unknown","galosphere:silver_panel_stairs",3.00,6.00
"Unknown","galosphere:silver_tiles",3.00,6.00
"Unknown","galosphere:silver_tiles_slab",3.00,6.00
"Unknown","galosphere:silver_tiles_stairs",3.00,6.00
"Unknown","galosphere:smooth_allurite",1.50,1.50
"Unknown","galosphere:smooth_allurite_slab",1.50,1.50
"Unknown","galosphere:smooth_allurite_stairs",1.50,1.50
"Unknown","galosphere:smooth_amethyst",1.50,1.50
"Unknown","galosphere:smooth_amethyst_slab",1.50,1.50
"Unknown","galosphere:smooth_amethyst_stairs",1.50,1.50
"Unknown","galosphere:smooth_lumiere",1.50,1.50
"Unknown","galosphere:smooth_lumiere_slab",1.50,1.50
"Unknown","galosphere:smooth_lumiere_stairs",1.50,1.50
"Unknown","galosphere:stranded_membrane_block",0.00,0.00
"Unknown","galosphere:warped_anchor",3.00,6.00
"Unknown","hybrid-aquatic:acacia_crate",0.75,3.00
"Unknown","hybrid-aquatic:anemone",0.40,0.40
"Unknown","hybrid-aquatic:basking_shark_plushie",0.00,0.00
"Unknown","hybrid-aquatic:birch_crate",0.75,3.00
"Unknown","hybrid-aquatic:bull_shark_plushie",0.00,0.00
"Unknown","hybrid-aquatic:buoy",0.75,3.00
"Unknown","hybrid-aquatic:button_coral",0.00,0.00
"Unknown","hybrid-aquatic:button_coral_block",1.00,6.00
"Unknown","hybrid-aquatic:button_coral_fan",0.00,0.00
"Unknown","hybrid-aquatic:button_coral_wall_fan",0.00,0.00
"Unknown","hybrid-aquatic:cherry_crate",0.75,3.00
"Unknown","hybrid-aquatic:crab_pot",0.75,3.00
"Unknown","hybrid-aquatic:dark_oak_crate",0.75,3.00
"Unknown","hybrid-aquatic:dead_button_coral",0.00,0.00
"Unknown","hybrid-aquatic:dead_button_coral_block",1.00,6.00
"Unknown","hybrid-aquatic:dead_button_coral_fan",0.00,0.00
"Unknown","hybrid-aquatic:dead_button_coral_wall_fan",0.00,0.00
"Unknown","hybrid-aquatic:dead_lophelia_coral",0.00,0.00
"Unknown","hybrid-aquatic:dead_lophelia_coral_block",1.00,6.00
"Unknown","hybrid-aquatic:dead_lophelia_coral_fan",0.00,0.00
"Unknown","hybrid-aquatic:dead_lophelia_coral_wall_fan",0.00,0.00
"Unknown","hybrid-aquatic:dead_sun_coral",0.00,0.00
"Unknown","hybrid-aquatic:dead_sun_coral_block",1.00,6.00
"Unknown","hybrid-aquatic:dead_sun_coral_fan",0.00,0.00
"Unknown","hybrid-aquatic:dead_sun_coral_wall_fan",0.00,0.00
"Unknown","hybrid-aquatic:dead_thorn_coral",0.00,0.00
"Unknown","hybrid-aquatic:dead_thorn_coral_block",1.00,6.00
"Unknown","hybrid-aquatic:dead_thorn_coral_fan",0.00,0.00
"Unknown","hybrid-aquatic:dead_thorn_coral_wall_fan",0.00,0.00
"Unknown","hybrid-aquatic:driftwood_button",0.50,0.50
"Unknown","hybrid-aquatic:driftwood_door",3.00,3.00
"Unknown","hybrid-aquatic:driftwood_fence",2.00,3.00
"Unknown","hybrid-aquatic:driftwood_fence_gate",2.00,3.00
"Unknown","hybrid-aquatic:driftwood_log",2.00,3.00
"Unknown","hybrid-aquatic:driftwood_planks",2.00,3.00
"Unknown","hybrid-aquatic:driftwood_pressure_plate",0.50,0.50
"Unknown","hybrid-aquatic:driftwood_slab",2.00,3.00
"Unknown","hybrid-aquatic:driftwood_stairs",2.00,3.00
"Unknown","hybrid-aquatic:driftwood_trapdoor",3.00,3.00
"Unknown","hybrid-aquatic:driftwood_wood",2.00,3.00
"Unknown","hybrid-aquatic:floating_sargassum",0.00,0.00
"Unknown","hybrid-aquatic:frilled_shark_plushie",0.00,0.00
"Unknown","hybrid-aquatic:giant_clam",1.00,6.00
"Unknown","hybrid-aquatic:glowing_plankton",0.00,0.00
"Unknown","hybrid-aquatic:glowstick",0.00,0.00
"Unknown","hybrid-aquatic:great_white_shark_plushie",0.00,0.00
"Unknown","hybrid-aquatic:hammerhead_shark_plushie",0.00,0.00
"Unknown","hybrid-aquatic:hybrid_crate",0.75,3.00
"Unknown","hybrid-aquatic:hydrothermal_vent_shaft",0.50,6.00
"Unknown","hybrid-aquatic:jungle_crate",0.75,3.00
"Unknown","hybrid-aquatic:jungle_lily_pad",0.00,0.00
"Unknown","hybrid-aquatic:lophelia_coral",0.00,0.00
"Unknown","hybrid-aquatic:lophelia_coral_block",1.00,6.00
"Unknown","hybrid-aquatic:lophelia_coral_fan",0.00,0.00
"Unknown","hybrid-aquatic:lophelia_coral_wall_fan",0.00,0.00
"Unknown","hybrid-aquatic:mangrove_crate",0.75,3.00
"Unknown","hybrid-aquatic:message_in_a_bottle",0.00,0.00
"Unknown","hybrid-aquatic:oak_crate",0.75,3.00
"Unknown","hybrid-aquatic:raft",2.00,2.00
"Unknown","hybrid-aquatic:red_algae",0.00,0.00
"Unknown","hybrid-aquatic:sargassum",0.00,0.00
"Unknown","hybrid-aquatic:sargassum_plant",0.00,0.00
"Unknown","hybrid-aquatic:sea_lettuce",0.00,0.00
"Unknown","hybrid-aquatic:spruce_crate",0.75,3.00
"Unknown","hybrid-aquatic:strawberry_anemone",0.40,0.40
"Unknown","hybrid-aquatic:stripped_driftwood_log",2.00,3.00
"Unknown","hybrid-aquatic:stripped_driftwood_wood",2.00,3.00
"Unknown","hybrid-aquatic:sun_coral",0.00,0.00
"Unknown","hybrid-aquatic:sun_coral_block",1.00,6.00
"Unknown","hybrid-aquatic:sun_coral_fan",0.00,0.00
"Unknown","hybrid-aquatic:sun_coral_wall_fan",0.00,0.00
"Unknown","hybrid-aquatic:tall_red_algae",0.00,0.00
"Unknown","hybrid-aquatic:tall_sea_lettuce",0.00,0.00
"Unknown","hybrid-aquatic:thorn_coral",0.00,0.00
"Unknown","hybrid-aquatic:thorn_coral_block",1.00,6.00
"Unknown","hybrid-aquatic:thorn_coral_fan",0.00,0.00
"Unknown","hybrid-aquatic:thorn_coral_wall_fan",0.00,0.00
"Unknown","hybrid-aquatic:thresher_shark_plushie",0.00,0.00
"Unknown","hybrid-aquatic:tiger_shark_plushie",0.00,0.00
"Unknown","hybrid-aquatic:tube_sponge",0.00,0.00
"Unknown","hybrid-aquatic:tube_worm",0.00,0.00
"Unknown","hybrid-aquatic:wall_glowstick",0.00,0.00
"Unknown","hybrid-aquatic:water_lettuce",0.00,0.00
"Unknown","hybrid-aquatic:whale_shark_plushie",0.00,0.00
"Unknown","naturalist:alligator_egg",0.50,0.50
"Unknown","naturalist:azure_froglass",0.30,0.30
"Unknown","naturalist:azure_froglass_pane",0.30,0.30
"Unknown","naturalist:cattail",0.00,0.00
"Unknown","naturalist:chrysalis",0.20,3.00
"Unknown","naturalist:crimson_froglass",0.30,0.30
"Unknown","naturalist:crimson_froglass_pane",0.30,0.30
"Unknown","naturalist:cut_shellstone",0.80,0.80
"Unknown","naturalist:cut_shellstone_slab",0.80,0.80
"Unknown","naturalist:cut_shellstone_stairs",0.80,0.80
"Unknown","naturalist:cut_shellstone_wall",0.80,0.80
"Unknown","naturalist:duckweed",0.00,0.00
"Unknown","naturalist:glow_goop",0.50,0.50
"Unknown","naturalist:shellstone",0.80,0.80
"Unknown","naturalist:shellstone_brick_slab",0.80,0.80
"Unknown","naturalist:shellstone_brick_stairs",0.80,0.80
"Unknown","naturalist:shellstone_brick_wall",0.80,0.80
"Unknown","naturalist:shellstone_bricks",0.80,0.80
"Unknown","naturalist:shellstone_slab",0.80,0.80
"Unknown","naturalist:shellstone_stairs",0.80,0.80
"Unknown","naturalist:shellstone_wall",0.80,0.80
"Unknown","naturalist:smooth_shellstone",0.80,0.80
"Unknown","naturalist:smooth_shellstone_slab",0.80,0.80
"Unknown","naturalist:smooth_shellstone_stairs",0.80,0.80
"Unknown","naturalist:smooth_shellstone_wall",0.80,0.80
"Unknown","naturalist:snail_eggs",0.00,0.00
"Unknown","naturalist:teddy_bear",0.80,0.80
"Unknown","naturalist:tortoise_egg",0.50,0.50
"Unknown","naturalist:verdant_froglass",0.30,0.30
"Unknown","naturalist:verdant_froglass_pane",0.30,0.30
"Unknown","philipsruins:bone_bricks",2.50,2.50
"Unknown","philipsruins:bone_bricks_slab",2.50,2.50
"Unknown","philipsruins:bone_bricks_stairs",2.50,2.50
"Unknown","philipsruins:bone_bricks_wall",2.50,2.50
"Unknown","philipsruins:bone_chunk_block",2.50,2.50
"Unknown","philipsruins:chiseled_bone_bricks",2.50,2.50
"Unknown","philipsruins:cracked_bone",2.50,2.50
"Unknown","philipsruins:dark_brick",2.50,2.50
"Unknown","philipsruins:fractured_bone_bricks",2.50,2.50
"Unknown","philipsruins:frozen_dark_prismarine",2.50,2.50
"Unknown","philipsruins:frozen_prismarine",2.50,2.50
"Unknown","philipsruins:frozen_prismarine_bricks",2.50,2.50
"Unknown","philipsruins:frozen_sea_lantern",2.50,2.50
"Unknown","philipsruins:infested_sculk_bone_bricks",3.70,3.70
"Unknown","philipsruins:mossy_dark_brick",2.50,2.50
"Unknown","philipsruins:obsidian_brick",70.00,70.00
"Unknown","philipsruins:obsidian_brick_slab",70.00,70.00
"Unknown","philipsruins:obsidian_brick_stairs",70.00,70.00
"Unknown","philipsruins:obsidian_brick_wall",70.00,70.00
"Unknown","philipsruins:red_sand_stone_brick",2.00,2.00
"Unknown","philipsruins:red_sand_stone_tiles",2.00,2.00
"Unknown","philipsruins:sand_stone_brick",2.00,2.00
"Unknown","philipsruins:sandstone_tiles",2.00,2.00
"Unknown","philipsruins:sculk_bone_block",3.50,3.50
"Unknown","philipsruins:sculk_bone_bricks",3.50,3.50
"Unknown","philipsruins:sculk_bone_bricks_slab",3.50,3.50
"Unknown","philipsruins:sculk_bone_bricks_stairs",3.50,3.50
"Unknown","philipsruins:soul_sand_bricks",2.00,2.00
"Unknown","ribbits:brown_toadstool",0.20,0.20
"Unknown","ribbits:giant_lilypad",0.00,0.00
"Unknown","ribbits:mossy_oak_door",3.00,3.00
"Unknown","ribbits:mossy_oak_planks",2.00,3.00
"Unknown","ribbits:mossy_oak_planks_fence",2.00,3.00
"Unknown","ribbits:mossy_oak_planks_fence_gate",2.00,3.00
"Unknown","ribbits:mossy_oak_planks_slab",2.00,3.00
"Unknown","ribbits:mossy_oak_planks_stairs",2.00,3.00
"Unknown","ribbits:red_toadstool",0.20,0.20
"Unknown","ribbits:swamp_daisy",0.00,0.00
"Unknown","ribbits:swamp_lantern",2.00,2.00
"Unknown","ribbits:toadstool",0.00,0.00
"Unknown","ribbits:toadstool_stem",0.20,0.20
"Unknown","ribbits:umbrella_leaf",0.00,0.00
"Unknown","rottencreatures:burned_head",1.00,1.00
"Unknown","rottencreatures:burned_wall_head",1.00,1.00
"Unknown","rottencreatures:dead_beard_head",1.00,1.00
"Unknown","rottencreatures:dead_beard_wall_head",1.00,1.00
"Unknown","rottencreatures:frostbitten_head",1.00,1.00
"Unknown","rottencreatures:frostbitten_wall_head",1.00,1.00
"Unknown","rottencreatures:glacial_hunter_head",1.00,1.00
"Unknown","rottencreatures:glacial_hunter_wall_head",1.00,1.00
"Unknown","rottencreatures:immortal_head",1.00,1.00
"Unknown","rottencreatures:immortal_wall_head",1.00,1.00
"Unknown","rottencreatures:mummy_head",1.00,1.00
"Unknown","rottencreatures:mummy_wall_head",1.00,1.00
"Unknown","rottencreatures:swampy_head",1.00,1.00
"Unknown","rottencreatures:swampy_wall_head",1.00,1.00
"Unknown","rottencreatures:tnt_barrel",2.00,5.00
"Unknown","rottencreatures:treasure_chest",2.00,1200.00
"Unknown","rottencreatures:undead_miner_head",1.00,1.00
"Unknown","rottencreatures:undead_miner_wall_head",1.00,1.00
"Unknown","rottencreatures:zap_head",1.00,1.00
"Unknown","rottencreatures:zap_wall_head",1.00,1.00
"Unknown","spectral-decorations:acacia_amphora",2.00,3.00
"Unknown","spectral-decorations:acacia_beam",2.00,3.00
"Unknown","spectral-decorations:bamboo_amphora",2.00,3.00
"Unknown","spectral-decorations:bamboo_beam",2.00,3.00
"Unknown","spectral-decorations:birch_amphora",2.00,3.00
"Unknown","spectral-decorations:birch_beam",2.00,3.00
"Unknown","spectral-decorations:black_amphora",4.00,4.00
"Unknown","spectral-decorations:black_beam",4.00,4.00
"Unknown","spectral-decorations:black_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:black_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:black_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:black_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:black_lantern",4.00,4.00
"Unknown","spectral-decorations:black_light",4.00,4.00
"Unknown","spectral-decorations:blue_amphora",4.00,4.00
"Unknown","spectral-decorations:blue_beam",4.00,4.00
"Unknown","spectral-decorations:blue_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:blue_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:blue_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:blue_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:blue_lantern",4.00,4.00
"Unknown","spectral-decorations:blue_light",4.00,4.00
"Unknown","spectral-decorations:brown_amphora",4.00,4.00
"Unknown","spectral-decorations:brown_beam",4.00,4.00
"Unknown","spectral-decorations:brown_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:brown_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:brown_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:brown_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:brown_lantern",4.00,4.00
"Unknown","spectral-decorations:brown_light",4.00,4.00
"Unknown","spectral-decorations:cherry_amphora",2.00,3.00
"Unknown","spectral-decorations:cherry_beam",2.00,3.00
"Unknown","spectral-decorations:crimson_amphora",2.00,3.00
"Unknown","spectral-decorations:crimson_beam",2.00,3.00
"Unknown","spectral-decorations:cyan_amphora",4.00,4.00
"Unknown","spectral-decorations:cyan_beam",4.00,4.00
"Unknown","spectral-decorations:cyan_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:cyan_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:cyan_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:cyan_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:cyan_lantern",4.00,4.00
"Unknown","spectral-decorations:cyan_light",4.00,4.00
"Unknown","spectral-decorations:dark_oak_amphora",2.00,3.00
"Unknown","spectral-decorations:dark_oak_beam",2.00,3.00
"Unknown","spectral-decorations:gray_amphora",4.00,4.00
"Unknown","spectral-decorations:gray_beam",4.00,4.00
"Unknown","spectral-decorations:gray_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:gray_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:gray_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:gray_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:gray_lantern",4.00,4.00
"Unknown","spectral-decorations:gray_light",4.00,4.00
"Unknown","spectral-decorations:green_amphora",4.00,4.00
"Unknown","spectral-decorations:green_beam",4.00,4.00
"Unknown","spectral-decorations:green_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:green_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:green_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:green_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:green_lantern",4.00,4.00
"Unknown","spectral-decorations:green_light",4.00,4.00
"Unknown","spectral-decorations:jungle_amphora",2.00,3.00
"Unknown","spectral-decorations:jungle_beam",2.00,3.00
"Unknown","spectral-decorations:light_blue_amphora",4.00,4.00
"Unknown","spectral-decorations:light_blue_beam",4.00,4.00
"Unknown","spectral-decorations:light_blue_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:light_blue_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:light_blue_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:light_blue_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:light_blue_lantern",4.00,4.00
"Unknown","spectral-decorations:light_blue_light",4.00,4.00
"Unknown","spectral-decorations:light_gray_amphora",4.00,4.00
"Unknown","spectral-decorations:light_gray_beam",4.00,4.00
"Unknown","spectral-decorations:light_gray_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:light_gray_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:light_gray_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:light_gray_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:light_gray_lantern",4.00,4.00
"Unknown","spectral-decorations:light_gray_light",4.00,4.00
"Unknown","spectral-decorations:lime_amphora",4.00,4.00
"Unknown","spectral-decorations:lime_beam",4.00,4.00
"Unknown","spectral-decorations:lime_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:lime_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:lime_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:lime_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:lime_lantern",4.00,4.00
"Unknown","spectral-decorations:lime_light",4.00,4.00
"Unknown","spectral-decorations:magenta_amphora",4.00,4.00
"Unknown","spectral-decorations:magenta_beam",4.00,4.00
"Unknown","spectral-decorations:magenta_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:magenta_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:magenta_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:magenta_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:magenta_lantern",4.00,4.00
"Unknown","spectral-decorations:magenta_light",4.00,4.00
"Unknown","spectral-decorations:mangrove_amphora",2.00,3.00
"Unknown","spectral-decorations:mangrove_beam",2.00,3.00
"Unknown","spectral-decorations:oak_amphora",2.00,3.00
"Unknown","spectral-decorations:oak_beam",2.00,3.00
"Unknown","spectral-decorations:orange_amphora",4.00,4.00
"Unknown","spectral-decorations:orange_beam",4.00,4.00
"Unknown","spectral-decorations:orange_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:orange_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:orange_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:orange_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:orange_lantern",4.00,4.00
"Unknown","spectral-decorations:orange_light",4.00,4.00
"Unknown","spectral-decorations:pink_amphora",4.00,4.00
"Unknown","spectral-decorations:pink_beam",4.00,4.00
"Unknown","spectral-decorations:pink_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:pink_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:pink_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:pink_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:pink_lantern",4.00,4.00
"Unknown","spectral-decorations:pink_light",4.00,4.00
"Unknown","spectral-decorations:purple_amphora",4.00,4.00
"Unknown","spectral-decorations:purple_beam",4.00,4.00
"Unknown","spectral-decorations:purple_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:purple_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:purple_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:purple_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:purple_lantern",4.00,4.00
"Unknown","spectral-decorations:purple_light",4.00,4.00
"Unknown","spectral-decorations:red_amphora",4.00,4.00
"Unknown","spectral-decorations:red_beam",4.00,4.00
"Unknown","spectral-decorations:red_effulgent_bed",0.20,0.20
"Unknown","spectral-decorations:red_effulgent_block",0.80,0.80
"Unknown","spectral-decorations:red_effulgent_carpet",0.10,0.10
"Unknown","spectral-decorations:red_effulgent_cushion",0.80,0.80
"Unknown","spectral-decorations:red_lantern",4.00,4.00
"Unknown","spectral-decorations:red_light",4.00,4.00
"Unknown","spectral-decorations:spruce_amphora",2.00,3.00
"Unknown","spectral-decorations:spruce_beam",2.00,3.00
"Unknown","spectral-decorations:warped_amphora",2.00,3.00
"Unknown","spectral-decorations:warped_beam",2.00,3.00
